1.949037934440916899e+02,6.124647018632227713e+00,0.000000000000000000e+00
1.942654672468949855e+02,6.198234490204650449e+00,0.000000000000000000e+00
1.923809383046138066e+02,6.443365303658191934e+00,0.000000000000000000e+00
1.893290759825669056e+02,6.895684209155985123e+00,0.000000000000000000e+00
1.852090974760003235e+02,7.564161890480857409e+00,0.000000000000000000e+00
1.801288735824803382e+02,8.430727486214204092e+00,0.000000000000000000e+00
1.741891526590075614e+02,9.455625731777830723e+00,0.000000000000000000e+00
1.674909280484632745e+02,1.059130521085577215e+01,0.000000000000000000e+00
1.601237438520029457e+02,1.178205087657318728e+01,0.000000000000000000e+00
1.521731848484428440e+02,1.297397422704930037e+01,0.000000000000000000e+00
1.437166721860406255e+02,1.412463600212924142e+01,0.000000000000000000e+00
1.348332698186370635e+02,1.520140337780051709e+01,0.000000000000000000e+00
1.256134909417992702e+02,1.617980716060953839e+01,0.000000000000000000e+00
1.161556449028317530e+02,1.703562314298343949e+01,0.000000000000000000e+00
1.065540204802299655e+02,1.774840270027787170e+01,0.000000000000000000e+00
9.690887605923299475e+01,1.829398287139017043e+01,0.000000000000000000e+00
8.732034753213956435e+01,1.865209877108654268e+01,0.000000000000000000e+00
7.788065214657025592e+01,1.880613860412134031e+01,0.000000000000000000e+00
6.868194590367545516e+01,1.874143961318335272e+01,0.000000000000000000e+00
5.980840491345727372e+01,1.844894116888394109e+01,0.000000000000000000e+00
5.134024596357868120e+01,1.792140918682854078e+01,0.000000000000000000e+00
4.335555306435772849e+01,1.715739544995572885e+01,0.000000000000000000e+00
3.591870571410111523e+01,1.615697205384720547e+01,0.000000000000000000e+00
2.908025640616396146e+01,1.492562948259670108e+01,0.000000000000000000e+00
2.288606335392003643e+01,1.349407322050530134e+01,0.000000000000000000e+00
1.739020964777220613e+01,1.187961047221375033e+01,0.000000000000000000e+00
1.261151195589281571e+01,1.010429311970275990e+01,0.000000000000000000e+00
8.567684509990884933e+00,8.225255727772980308e+00,0.000000000000000000e+00
5.288074522911874631e+00,6.301949377980621492e+00,0.000000000000000000e+00
2.792345264299230134e+00,4.391569881596518954e+00,0.000000000000000000e+00
1.101925302320280853e+00,2.557221410165016362e+00,0.000000000000000000e+00
1.967009438172330482e-01,8.802123387009577193e-01,0.000000000000000000e+00
8.772140436030470556e-02,-4.323080935132441738e-01,0.000000000000000000e+00
1.079821956723179710e+00,-1.333692469903959177e+00,0.000000000000000000e+00
3.280599713455790933e+00,-2.019557843334471858e+00,0.000000000000000000e+00
6.533346284801962334e+00,-2.531896898644252492e+00,0.000000000000000000e+00
1.080230527676970986e+01,-2.850372655017803236e+00,0.000000000000000000e+00
1.605257774594965525e+01,-2.981934662721802187e+00,0.000000000000000000e+00
2.223757052132578238e+01,-2.933899950844042870e+00,0.000000000000000000e+00
2.929924119015615247e+01,-2.721749179031202281e+00,0.000000000000000000e+00
3.716206724475907208e+01,-2.363463263096073241e+00,0.000000000000000000e+00
4.575052617745283356e+01,-1.877023118851450789e+00,0.000000000000000000e+00
5.496601325769336910e+01,-1.290889809424567325e+00,0.000000000000000000e+00
6.470188261731811963e+01,-6.259732320856410404e-01,0.000000000000000000e+00
7.484344725054597802e+01,1.043678817521311863e-01,0.000000000000000000e+00
8.527620389100644616e+01,8.809276868722297760e-01,0.000000000000000000e+00
9.588741457085284026e+01,1.690408698331642423e+00,0.000000000000000000e+00
1.065588004407862002e+02,2.509584502104595050e+00,0.000000000000000000e+00
1.171722051444478012e+02,3.311330608296430444e+00,0.000000000000000000e+00
1.275997271358068019e+02,4.068216294661560539e+00,0.000000000000000000e+00
1.377130973900111996e+02,4.764505066561042668e+00,0.000000000000000000e+00
1.473903227213036757e+02,5.371000903225406020e+00,0.000000000000000000e+00
1.565033790907129969e+02,5.864171158277946105e+00,0.000000000000000000e+00
1.649240587198573280e+02,6.226330299145276470e+00,0.000000000000000000e+00
1.725239088444741071e+02,6.447588944991778703e+00,0.000000000000000000e+00
1.791703948850214374e+02,6.523782335844782843e+00,0.000000000000000000e+00
1.847415128066303964e+02,6.488144911307113460e+00,0.000000000000000000e+00
1.891480859869666347e+02,6.384697490646969342e+00,0.000000000000000000e+00
1.923319386712364008e+02,6.264287950458851562e+00,0.000000000000000000e+00
1.942587735316205908e+02,6.162906821503969290e+00,0.000000000000000000e+00
1.949037934440916899e+02,6.124647018632227713e+00,0.000000000000000000e+00
