2.295000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.288479999999999848e+02,9.600000000000000200e-02,0.000000000000000000e+00
2.269240000000000066e+02,4.080000000000000293e-01,0.000000000000000000e+00
2.238100000000000023e+02,9.699999999999999734e-01,0.000000000000000000e+00
2.196080000000000041e+02,1.788000000000000034e+00,0.000000000000000000e+00
2.144279999999999973e+02,2.840000000000000302e+00,0.000000000000000000e+00
2.083720000000000141e+02,4.081999999999999851e+00,0.000000000000000000e+00
2.015420000000000016e+02,5.461999999999999744e+00,0.000000000000000000e+00
1.940280000000000200e+02,6.919999999999999929e+00,0.000000000000000000e+00
1.859159999999999968e+02,8.397999999999999687e+00,0.000000000000000000e+00
1.772839999999999918e+02,9.849999999999999645e+00,0.000000000000000000e+00
1.682119999999999891e+02,1.124000000000000021e+01,0.000000000000000000e+00
1.587920000000000016e+02,1.254000000000000092e+01,0.000000000000000000e+00
1.491239999999999952e+02,1.372200000000000131e+01,0.000000000000000000e+00
1.393039999999999736e+02,1.476200000000000045e+01,0.000000000000000000e+00
1.294339999999999975e+02,1.563199999999999790e+01,0.000000000000000000e+00
1.196159999999999997e+02,1.630799999999999983e+01,0.000000000000000000e+00
1.099440000000000026e+02,1.676999999999999957e+01,0.000000000000000000e+00
1.005120000000000005e+02,1.700000000000000000e+01,0.000000000000000000e+00
9.140600000000000591e+01,1.698600000000000065e+01,0.000000000000000000e+00
8.270799999999999841e+01,1.671799999999999997e+01,0.000000000000000000e+00
7.449799999999999045e+01,1.619200000000000017e+01,0.000000000000000000e+00
6.684199999999999875e+01,1.540600000000000058e+01,0.000000000000000000e+00
5.979200000000000159e+01,1.436399999999999899e+01,0.000000000000000000e+00
5.339600000000000080e+01,1.309600000000000009e+01,0.000000000000000000e+00
4.771000000000000085e+01,1.161800000000000033e+01,0.000000000000000000e+00
4.275399999999999778e+01,9.951999999999999957e+00,0.000000000000000000e+00
3.854800000000000182e+01,8.155999999999998806e+00,0.000000000000000000e+00
3.512400000000000233e+01,6.290000000000000036e+00,0.000000000000000000e+00
3.250399999999999778e+01,4.411999999999999922e+00,0.000000000000000000e+00
3.071199999999999974e+01,2.586000000000000298e+00,0.000000000000000000e+00
2.973000000000000043e+01,8.959999999999999076e-01,0.000000000000000000e+00
2.957600000000000051e+01,-4.460000000000000631e-01,0.000000000000000000e+00
3.056400000000000006e+01,-1.401999999999999913e+00,0.000000000000000000e+00
3.279800000000000182e+01,-2.176000000000000156e+00,0.000000000000000000e+00
3.611599999999999966e+01,-2.806000000000000050e+00,0.000000000000000000e+00
4.048199999999999932e+01,-3.270000000000000018e+00,0.000000000000000000e+00
4.585999999999999943e+01,-3.574000000000000288e+00,0.000000000000000000e+00
5.220199999999999818e+01,-3.724000000000000199e+00,0.000000000000000000e+00
5.944800000000000750e+01,-3.733999999999999986e+00,0.000000000000000000e+00
6.751999999999999602e+01,-3.620000000000000107e+00,0.000000000000000000e+00
7.634000000000000341e+01,-3.398000000000000131e+00,0.000000000000000000e+00
8.580599999999999739e+01,-3.093999999999999861e+00,0.000000000000000000e+00
9.580800000000000693e+01,-2.725999999999999979e+00,0.000000000000000000e+00
1.062279999999999944e+02,-2.304000000000000270e+00,0.000000000000000000e+00
1.169480000000000075e+02,-1.844000000000000083e+00,0.000000000000000000e+00
1.278519999999999897e+02,-1.355999999999999872e+00,0.000000000000000000e+00
1.388179999999999836e+02,-8.599999999999999867e-01,0.000000000000000000e+00
1.497239999999999895e+02,-3.800000000000000044e-01,0.000000000000000000e+00
1.604379999999999882e+02,5.999999999999999778e-02,0.000000000000000000e+00
1.708280000000000030e+02,4.479999999999999538e-01,0.000000000000000000e+00
1.807680000000000007e+02,7.580000000000000071e-01,0.000000000000000000e+00
1.901260000000000048e+02,9.699999999999999734e-01,0.000000000000000000e+00
1.987700000000000102e+02,1.069999999999999840e+00,0.000000000000000000e+00
2.065680000000000121e+02,1.052000000000000046e+00,0.000000000000000000e+00
2.133840000000000146e+02,9.159999999999999254e-01,0.000000000000000000e+00
2.190939999999999941e+02,7.000000000000000666e-01,0.000000000000000000e+00
2.236080000000000041e+02,4.519999999999999574e-01,0.000000000000000000e+00
2.268680000000000234e+02,2.259999999999999787e-01,0.000000000000000000e+00
2.288400000000000034e+02,5.999999999999999778e-02,0.000000000000000000e+00
2.295000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
