1.950000000000000000e+02,1.446295836193904893e-01,7.689423607840663311e-02
1.852500000000000000e+02,9.245962667096749854e-01,4.915738663583852919e-01
1.755000000000000000e+02,1.661518430865617013e+00,8.833683073293143728e-01
1.560000000000000000e+02,3.011394544646594618e+00,1.601047844061109560e+00
1.365000000000000000e+02,4.206310390263939603e+00,2.236340699280326305e+00
1.170000000000000000e+02,5.239378844688157955e+00,2.785585242697516506e+00
9.750000000000000000e+01,6.076164292771775166e+00,3.230473322865440977e+00
7.800000000000000000e+01,6.661569750278831137e+00,3.541711897468515335e+00
5.850000000000000000e+01,6.888844810252159334e+00,3.662545697020296753e+00
4.875000000000000000e+01,6.819973579957211207e+00,3.625929394125817939e+00
3.900000000000000000e+01,6.585811396954388997e+00,3.501433964284588196e+00
2.925000000000000000e+01,6.136426619279853334e+00,3.262512587898109828e+00
1.950000000000000000e+01,5.373677743763306758e+00,2.856987033341751747e+00
1.462500000000000000e+01,4.820986120646349349e+00,2.563141202613554714e+00
9.750000000000000000e+00,4.078898614218286589e+00,2.168600538925539833e+00
4.875000000000000000e+00,3.001063860102353154e+00,1.595555398626937960e+00
2.437500000000000000e+00,2.174609096562978294e+00,1.156159763893185533e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.437500000000000000e+00,-2.174609096562978294e+00,-1.156159763893185533e+00
4.875000000000000000e+00,-3.001063860102353154e+00,-1.595555398626937960e+00
9.750000000000000000e+00,-4.078898614218286589e+00,-2.168600538925539833e+00
1.462500000000000000e+01,-4.820986120646349349e+00,-2.563141202613554714e+00
1.950000000000000000e+01,-5.373677743763306758e+00,-2.856987033341751747e+00
2.925000000000000000e+01,-6.136426619279853334e+00,-3.262512587898109828e+00
3.900000000000000000e+01,-6.585811396954388997e+00,-3.501433964284588196e+00
4.875000000000000000e+01,-6.819973579957211207e+00,-3.625929394125817939e+00
5.850000000000000000e+01,-6.888844810252159334e+00,-3.662545697020296753e+00
7.800000000000000000e+01,-6.661569750278831137e+00,-3.541711897468515335e+00
9.750000000000000000e+01,-6.076164292771775166e+00,-3.230473322865440977e+00
1.170000000000000000e+02,-5.239378844688157955e+00,-2.785585242697516506e+00
1.365000000000000000e+02,-4.206310390263939603e+00,-2.236340699280326305e+00
1.560000000000000000e+02,-3.011394544646594618e+00,-1.601047844061109560e+00
1.755000000000000000e+02,-1.661518430865617013e+00,-8.833683073293143728e-01
1.852500000000000000e+02,-9.245962667096749854e-01,-4.915738663583852919e-01
1.950000000000000000e+02,-1.446295836193904893e-01,-7.689423607840663311e-02
