2.600000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.591524000000000001e+02,1.248000000000000081e-01,0.000000000000000000e+00
2.566512000000000171e+02,5.303999999999999826e-01,0.000000000000000000e+00
2.526030000000000086e+02,1.261000000000000121e+00,0.000000000000000000e+00
2.471403999999999996e+02,2.324399999999999800e+00,0.000000000000000000e+00
2.404063999999999908e+02,3.692000000000000171e+00,0.000000000000000000e+00
2.325336000000000070e+02,5.306600000000000428e+00,0.000000000000000000e+00
2.236546000000000163e+02,7.100600000000000023e+00,0.000000000000000000e+00
2.138864000000000090e+02,8.996000000000000441e+00,0.000000000000000000e+00
2.033408000000000015e+02,1.091740000000000066e+01,0.000000000000000000e+00
1.921192000000000064e+02,1.280499999999999972e+01,0.000000000000000000e+00
1.803255999999999801e+02,1.461200000000000010e+01,0.000000000000000000e+00
1.680795999999999992e+02,1.630200000000000315e+01,0.000000000000000000e+00
1.555112000000000023e+02,1.783859999999999957e+01,0.000000000000000000e+00
1.427451999999999828e+02,1.919059999999999988e+01,0.000000000000000000e+00
1.299141999999999939e+02,2.032159999999999656e+01,0.000000000000000000e+00
1.171507999999999896e+02,2.120040000000000191e+01,0.000000000000000000e+00
1.045772000000000048e+02,2.180099999999999838e+01,0.000000000000000000e+00
9.231560000000000343e+01,2.210000000000000142e+01,0.000000000000000000e+00
8.047780000000000200e+01,2.208180000000000121e+01,0.000000000000000000e+00
6.917040000000000077e+01,2.173339999999999961e+01,0.000000000000000000e+00
5.849739999999999895e+01,2.104960000000000164e+01,0.000000000000000000e+00
4.854459999999999553e+01,2.002779999999999916e+01,0.000000000000000000e+00
3.937960000000000349e+01,1.867319999999999780e+01,0.000000000000000000e+00
3.106480000000000175e+01,1.702479999999999905e+01,0.000000000000000000e+00
2.367300000000000182e+01,1.510340000000000060e+01,0.000000000000000000e+00
1.723019999999999996e+01,1.293759999999999977e+01,0.000000000000000000e+00
1.176240000000000130e+01,1.060279999999999845e+01,0.000000000000000000e+00
7.311199999999999477e+00,8.176999999999999602e+00,0.000000000000000000e+00
3.905200000000000227e+00,5.735599999999999810e+00,0.000000000000000000e+00
1.575600000000000112e+00,3.361800000000000122e+00,0.000000000000000000e+00
2.989999999999999880e-01,1.164799999999999836e+00,0.000000000000000000e+00
9.879999999999999893e-02,-5.798000000000000931e-01,0.000000000000000000e+00
1.383199999999999985e+00,-1.822599999999999998e+00,0.000000000000000000e+00
4.287399999999999878e+00,-2.828800000000000203e+00,0.000000000000000000e+00
8.600799999999999557e+00,-3.647800000000000153e+00,0.000000000000000000e+00
1.427660000000000018e+01,-4.251000000000000334e+00,0.000000000000000000e+00
2.126800000000000068e+01,-4.646200000000000330e+00,0.000000000000000000e+00
2.951259999999999906e+01,-4.841200000000000614e+00,0.000000000000000000e+00
3.893240000000000123e+01,-4.854199999999999626e+00,0.000000000000000000e+00
4.942599999999999483e+01,-4.706000000000000405e+00,0.000000000000000000e+00
6.089199999999999591e+01,-4.417400000000000659e+00,0.000000000000000000e+00
7.319780000000000086e+01,-4.022199999999999775e+00,0.000000000000000000e+00
8.620040000000000191e+01,-3.543800000000000061e+00,0.000000000000000000e+00
9.974639999999999418e+01,-2.995200000000000085e+00,0.000000000000000000e+00
1.136824000000000012e+02,-2.397200000000000220e+00,0.000000000000000000e+00
1.278575999999999908e+02,-1.762799999999999923e+00,0.000000000000000000e+00
1.421134000000000128e+02,-1.118000000000000105e+00,0.000000000000000000e+00
1.562912000000000035e+02,-4.939999999999999947e-01,0.000000000000000000e+00
1.702194000000000074e+02,7.799999999999999989e-02,0.000000000000000000e+00
1.837264000000000124e+02,5.823999999999999178e-01,0.000000000000000000e+00
1.966484000000000094e+02,9.853999999999999426e-01,0.000000000000000000e+00
2.088138000000000147e+02,1.261000000000000121e+00,0.000000000000000000e+00
2.200510000000000161e+02,1.391000000000000014e+00,0.000000000000000000e+00
2.301884000000000015e+02,1.367599999999999927e+00,0.000000000000000000e+00
2.390492000000000132e+02,1.190799999999999859e+00,0.000000000000000000e+00
2.464721999999999866e+02,9.100000000000000311e-01,0.000000000000000000e+00
2.523403999999999883e+02,5.876000000000000112e-01,0.000000000000000000e+00
2.565783999999999878e+02,2.938000000000000056e-01,0.000000000000000000e+00
2.591419999999999959e+02,7.799999999999999989e-02,0.000000000000000000e+00
2.600000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
