112.5	0	0
112.1148	0.0513	0
110.9664	0.1962	0
109.0746	0.4167	0
106.4709	0.693	0
103.2012	1.0143	0
99.3195	1.3698	0
94.8942	1.7505	0
90	2.1456	0
84.7206	2.5407	0
79.1469	2.9223	0
73.3734	3.2742	0
67.5	3.5802	0
61.6266	3.8232	0
55.8531	3.9879	0
53.0352	4.0356	0
50.2794	4.0581	0
47.5974	4.0536	0
45	4.0194	0
42.4989	3.9573	0
40.1058	3.8655	0
37.8297	3.7449	0
35.6805	3.5946	0
33.6672	3.4155	0
31.7988	3.2076	0
30.0843	2.9745	0
28.5291	2.7207	0
27.1404	2.448	0
25.9254	2.1555	0
24.8877	1.8351	0
24.0336	1.4814	0
23.3649	1.0926	0
22.8852	0.6903	0
22.5963	0.3141	0
22.5	0	0
22.5963	-0.3141	0
22.8852	-0.6903	0
23.3649	-1.0926	0
24.0336	-1.4814	0
24.8877	-1.8351	0
25.9254	-2.1555	0
27.1404	-2.448	0
28.5291	-2.7207	0
30.0843	-2.9745	0
31.7988	-3.2076	0
33.6672	-3.4155	0
35.6805	-3.5946	0
37.8297	-3.7449	0
40.1058	-3.8655	0
42.4989	-3.9573	0
45	-4.0194	0
47.5974	-4.0536	0
50.2794	-4.0581	0
53.0352	-4.0356	0
55.8531	-3.9879	0
61.6266	-3.8232	0
67.5	-3.5802	0
73.3734	-3.2742	0
79.1469	-2.9223	0
84.7206	-2.5407	0
90	-2.1456	0
94.8942	-1.7505	0
99.3195	-1.3698	0
103.2012	-1.0143	0
106.4709	-0.693	0
109.0746	-0.4167	0
110.9664	-0.1962	0
112.1148	-0.0513	0
112.5	0	0
