200	0	0
199.348	0.096	0
197.424	0.408	0
194.31	0.97	0
190.108	1.788	0
184.928	2.84	0
178.872	4.082	0
172.042	5.462	0
164.528	6.92	0
156.416	8.398	0
147.784	9.85	0
138.712	11.24	0
129.292	12.54	0
119.624	13.722	0
109.804	14.762	0
99.934	15.632	0
90.116	16.308	0
80.444	16.77	0
71.012	17	0
61.906	16.986	0
53.208	16.718	0
44.998	16.192	0
37.342	15.406	0
30.292	14.364	0
23.896	13.096	0
18.21	11.618	0
13.254	9.952	0
9.048	8.156	0
5.624	6.29	0
3.004	4.412	0
1.212	2.586	0
0.23	0.896	0
0.076	-0.446	0
1.064	-1.402	0
3.298	-2.176	0
6.616	-2.806	0
10.982	-3.27	0
16.36	-3.574	0
22.702	-3.724	0
29.948	-3.734	0
38.02	-3.62	0
46.84	-3.398	0
56.306	-3.094	0
66.308	-2.726	0
76.728	-2.304	0
87.448	-1.844	0
98.352	-1.356	0
109.318	-0.86	0
120.224	-0.38	0
130.938	0.06	0
141.328	0.448	0
151.268	0.758	0
160.626	0.97	0
169.27	1.07	0
177.068	1.052	0
183.884	0.916	0
189.594	0.7	0
194.108	0.452	0
197.368	0.226	0
199.34	0.06	0
200	0	0
